n,v2,log_ratio
35005,3,-0.9808197306
35007,1,0.4054746300
35009,2,-0.2876725511
35011,1,0.4054746289
35013,4,-1.6739669133
35015,1,0.4054746278
35017,2,-0.2876725533
35019,1,0.4054746267
35021,3,-0.9808197350
35023,1,0.4054746256
35025,2,-0.2876725555
35027,1,0.4054746245
35029,7,-3.7534084594
35031,1,0.4054746234
35033,2,-0.2876725577
35035,1,0.4054746224
35037,3,-0.9808197393
35039,1,0.4054746213
35041,2,-0.2876725598
35043,1,0.4054746202
35045,4,-1.6739669220
35047,1,0.4054746191
35049,2,-0.2876725620
35051,1,0.4054746180
35053,3,-0.9808197436
35055,1,0.4054746169
35057,2,-0.2876725642
35059,1,0.4054746158
35061,5,-2.3671141069
35063,1,0.4054746148
35065,2,-0.2876725663
35067,1,0.4054746137
35069,3,-0.9808197480
35071,1,0.4054746126
35073,2,-0.2876725685
35075,1,0.4054746115
35077,4,-1.6739669307
35079,1,0.4054746104
35081,2,-0.2876725707
35083,1,0.4054746093
35085,3,-0.9808197523
35087,1,0.4054746083
35089,2,-0.2876725728
35091,1,0.4054746072
35093,6,-3.0602612962
35095,1,0.4054746061
35097,2,-0.2876725750
35099,1,0.4054746050
35101,3,-0.9808197567
35103,1,0.4054746039
35105,2,-0.2876725772
35107,1,0.4054746028
35109,4,-1.6739669394
35111,1,0.4054746018
35113,2,-0.2876725793
35115,1,0.4054746007
35117,3,-0.9808197610
35119,1,0.4054745996
35121,2,-0.2876725815
35123,1,0.4054745985
35125,5,-2.3671141243
35127,1,0.4054745974
35129,2,-0.2876725837
35131,1,0.4054745964
35133,3,-0.9808197653
35135,1,0.4054745953
35137,2,-0.2876725858
35139,1,0.4054745942
35141,4,-1.6739669480
35143,1,0.4054745931
35145,2,-0.2876725880
35147,1,0.4054745920
35149,3,-0.9808197696
35151,1,0.4054745910
35153,2,-0.2876725901
35155,1,0.4054745899
35157,10,-5.8328500357
35159,1,0.4054745888
35161,2,-0.2876725923
35163,1,0.4054745877
35165,3,-0.9808197739
35167,1,0.4054745866
35169,2,-0.2876725945
35171,1,0.4054745856
35173,4,-1.6739669567
35175,1,0.4054745845
35177,2,-0.2876725966
35179,1,0.4054745834
35181,3,-0.9808197782
35183,1,0.4054745823
35185,2,-0.2876725988
35187,1,0.4054745813
35189,5,-2.3671141415
35191,1,0.4054745802
35193,2,-0.2876726009
35195,1,0.4054745791
35197,3,-0.9808197826
35199,1,0.4054745780
35201,2,-0.2876726031
35203,1,0.4054745770
35205,4,-1.6739669653
35207,1,0.4054745759
35209,2,-0.2876726052
35211,1,0.4054745748
35213,3,-0.9808197869
35215,1,0.4054745737
35217,2,-0.2876726074
35219,1,0.4054745727
35221,6,-3.0602613307
35223,1,0.4054745716
35225,2,-0.2876726095
35227,1,0.4054745705
35229,3,-0.9808197912
35231,1,0.4054745694
35233,2,-0.2876726117
35235,1,0.4054745684
35237,4,-1.6739669739
35239,1,0.4054745673
35241,2,-0.2876726138
35243,1,0.4054745662
35245,3,-0.9808197955
35247,1,0.4054745651
35249,2,-0.2876726160
35251,1,0.4054745641
35253,5,-2.3671141587
35255,1,0.4054745630
35257,2,-0.2876726181
35259,1,0.4054745619
35261,3,-0.9808197997
35263,1,0.4054745608
35265,2,-0.2876726203
35267,1,0.4054745598
35269,4,-1.6739669824
35271,1,0.4054745587
35273,2,-0.2876726224
35275,1,0.4054745576
35277,3,-0.9808198040
35279,1,0.4054745566
35281,2,-0.2876726245
35283,1,0.4054745555
35285,7,-3.7534085284
35287,1,0.4054745544
35289,2,-0.2876726267
35291,1,0.4054745533
35293,3,-0.9808198083
35295,1,0.4054745523
35297,2,-0.2876726288
35299,1,0.4054745512
35301,4,-1.6739669910
35303,1,0.4054745501
35305,2,-0.2876726310
35307,1,0.4054745491
35309,3,-0.9808198126
35311,1,0.4054745480
35313,2,-0.2876726331
35315,1,0.4054745469
35317,5,-2.3671141759
35319,1,0.4054745459
35321,2,-0.2876726352
35323,1,0.4054745448
35325,3,-0.9808198169
35327,1,0.4054745437
35329,2,-0.2876726374
35331,1,0.4054745426
35333,4,-1.6739669996
35335,1,0.4054745416
35337,2,-0.2876726395
35339,1,0.4054745405
35341,3,-0.9808198211
35343,1,0.4054745394
35345,2,-0.2876726416
35347,1,0.4054745384
35349,6,-3.0602613650
35351,1,0.4054745373
35353,2,-0.2876726438
35355,1,0.4054745362
35357,3,-0.9808198254
35359,1,0.4054745352
35361,2,-0.2876726459
35363,1,0.4054745341
35365,4,-1.6739670081
35367,1,0.4054745330
35369,2,-0.2876726480
35371,1,0.4054745320
35373,3,-0.9808198297
35375,1,0.4054745309
35377,2,-0.2876726502
35379,1,0.4054745298
35381,5,-2.3671141929
35383,1,0.4054745288
35385,2,-0.2876726523
35387,1,0.4054745277
35389,3,-0.9808198339
35391,1,0.4054745267
35393,2,-0.2876726544
35395,1,0.4054745256
35397,4,-1.6739670166
35399,1,0.4054745245
35401,2,-0.2876726566
35403,1,0.4054745235
35405,3,-0.9808198382
35407,1,0.4054745224
35409,2,-0.2876726587
35411,1,0.4054745213
35413,8,-4.4465557431
35415,1,0.4054745203
35417,2,-0.2876726608
35419,1,0.4054745192
35421,3,-0.9808198424
35423,1,0.4054745181
35425,2,-0.2876726629
35427,1,0.4054745171
35429,4,-1.6739670251
35431,1,0.4054745160
35433,2,-0.2876726651
35435,1,0.4054745150
35437,3,-0.9808198467
35439,1,0.4054745139
35441,2,-0.2876726672
35443,1,0.4054745128
35445,5,-2.3671142099
35447,1,0.4054745118
35449,2,-0.2876726693
35451,1,0.4054745107
35453,3,-0.9808198509
35455,1,0.4054745097
35457,2,-0.2876726714
35459,1,0.4054745086
35461,4,-1.6739670336
35463,1,0.4054745075
35465,2,-0.2876726736
35467,1,0.4054745065
35469,3,-0.9808198552
35471,1,0.4054745054
35473,2,-0.2876726757
35475,1,0.4054745044
35477,6,-3.0602613990
35479,1,0.4054745033
35481,2,-0.2876726778
35483,1,0.4054745022
35485,3,-0.9808198594
35487,1,0.4054745012
35489,2,-0.2876726799
35491,1,0.4054745001
35493,4,-1.6739670421
35495,1,0.4054744991
35497,2,-0.2876726820
35499,1,0.4054744980
35501,3,-0.9808198636
35503,1,0.4054744969
35505,2,-0.2876726841
35507,1,0.4054744959
35509,5,-2.3671142269
35511,1,0.4054744948
35513,2,-0.2876726863
35515,1,0.4054744938
35517,3,-0.9808198679
35519,1,0.4054744927
35521,2,-0.2876726884
35523,1,0.4054744917
35525,4,-1.6739670506
35527,1,0.4054744906
35529,2,-0.2876726905
35531,1,0.4054744895
35533,3,-0.9808198721
35535,1,0.4054744885
35537,2,-0.2876726926
35539,1,0.4054744874
35541,7,-3.7534085965
35543,1,0.4054744864
35545,2,-0.2876726947
35547,1,0.4054744853
35549,3,-0.9808198763
35551,1,0.4054744843
35553,2,-0.2876726968
35555,1,0.4054744832
35557,4,-1.6739670590
35559,1,0.4054744822
35561,2,-0.2876726989
35563,1,0.4054744811
35565,3,-0.9808198805
35567,1,0.4054744800
35569,2,-0.2876727010
35571,1,0.4054744790
35573,5,-2.3671142438
35575,1,0.4054744779
35577,2,-0.2876727031
35579,1,0.4054744769
35581,3,-0.9808198848
35583,1,0.4054744758
35585,2,-0.2876727053
35587,1,0.4054744748
35589,4,-1.6739670674
35591,1,0.4054744737
35593,2,-0.2876727074
35595,1,0.4054744727
35597,3,-0.9808198890
35599,1,0.4054744716
35601,2,-0.2876727095
35603,1,0.4054744706
35605,6,-3.0602614328
35607,1,0.4054744695
35609,2,-0.2876727116
35611,1,0.4054744685
35613,3,-0.9808198932
35615,1,0.4054744674
35617,2,-0.2876727137
35619,1,0.4054744664
35621,4,-1.6739670758
35623,1,0.4054744653
35625,2,-0.2876727158
35627,1,0.4054744643
35629,3,-0.9808198974
35631,1,0.4054744632
35633,2,-0.2876727179
35635,1,0.4054744622
35637,5,-2.3671142606
35639,1,0.4054744611
35641,2,-0.2876727200
35643,1,0.4054744601
35645,3,-0.9808199016
35647,1,0.4054744590
35649,2,-0.2876727221
35651,1,0.4054744580
35653,4,-1.6739670842
35655,1,0.4054744569
35657,2,-0.2876727242
35659,1,0.4054744559
35661,3,-0.9808199058
35663,1,0.4054744548
35665,2,-0.2876727263
35667,1,0.4054744538
35669,9,-5.1397029912
35671,1,0.4054744527
35673,2,-0.2876727284
35675,1,0.4054744517
35677,3,-0.9808199100
35679,1,0.4054744506
35681,2,-0.2876727305
35683,1,0.4054744496
35685,4,-1.6739670926
35687,1,0.4054744485
35689,2,-0.2876727325
35691,1,0.4054744475
35693,3,-0.9808199142
35695,1,0.4054744464
35697,2,-0.2876727346
35699,1,0.4054744454
35701,5,-2.3671142774
35703,1,0.4054744443
35705,2,-0.2876727367
35707,1,0.4054744433
35709,3,-0.9808199183
35711,1,0.4054744423
35713,2,-0.2876727388
35715,1,0.4054744412
35717,4,-1.6739671010
35719,1,0.4054744402
35721,2,-0.2876727409
35723,1,0.4054744391
35725,3,-0.9808199225
35727,1,0.4054744381
35729,2,-0.2876727430
35731,1,0.4054744370
35733,6,-3.0602614663
35735,1,0.4054744360
35737,2,-0.2876727451
35739,1,0.4054744349
35741,3,-0.9808199267
35743,1,0.4054744339
35745,2,-0.2876727472
35747,1,0.4054744329
35749,4,-1.6739671093
35751,1,0.4054744318
35753,2,-0.2876727493
35755,1,0.4054744308
35757,3,-0.9808199309
35759,1,0.4054744297
35761,2,-0.2876727514
35763,1,0.4054744287
35765,5,-2.3671142941
35767,1,0.4054744276
35769,2,-0.2876727534
35771,1,0.4054744266
35773,3,-0.9808199350
35775,1,0.4054744256
35777,2,-0.2876727555
35779,1,0.4054744245
35781,4,-1.6739671177
35783,1,0.4054744235
35785,2,-0.2876727576
35787,1,0.4054744224
35789,3,-0.9808199392
35791,1,0.4054744214
35793,2,-0.2876727597
35795,1,0.4054744204
35797,7,-3.7534086635
35799,1,0.4054744193
35801,2,-0.2876727618
35803,1,0.4054744183
35805,3,-0.9808199434
35807,1,0.4054744172
35809,2,-0.2876727638
35811,1,0.4054744162
35813,4,-1.6739671260
35815,1,0.4054744152
35817,2,-0.2876727659
35819,1,0.4054744141
35821,3,-0.9808199475
35823,1,0.4054744131
35825,2,-0.2876727680
35827,1,0.4054744120
35829,5,-2.3671143107
35831,1,0.4054744110
35833,2,-0.2876727701
35835,1,0.4054744100
35837,3,-0.9808199517
35839,1,0.4054744089
35841,2,-0.2876727722
35843,1,0.4054744079
35845,4,-1.6739671343
35847,1,0.4054744068
35849,2,-0.2876727742
35851,1,0.4054744058
35853,3,-0.9808199558
35855,1,0.4054744048
35857,2,-0.2876727763
35859,1,0.4054744037
35861,6,-3.0602614996
35863,1,0.4054744027
35865,2,-0.2876727784
35867,1,0.4054744017
35869,3,-0.9808199600
35871,1,0.4054744006
35873,2,-0.2876727805
35875,1,0.4054743996
35877,4,-1.6739671426
35879,1,0.4054743986
35881,2,-0.2876727825
35883,1,0.4054743975
35885,3,-0.9808199641
35887,1,0.4054743965
35889,2,-0.2876727846
35891,1,0.4054743954
35893,5,-2.3671143273
35895,1,0.4054743944
35897,2,-0.2876727867
35899,1,0.4054743934
35901,3,-0.9808199683
35903,1,0.4054743923
35905,2,-0.2876727887
35907,1,0.4054743913
35909,4,-1.6739671509
35911,1,0.4054743903
35913,2,-0.2876727908
35915,1,0.4054743892
35917,3,-0.9808199724
35919,1,0.4054743882
35921,2,-0.2876727929
35923,1,0.4054743872
35925,8,-4.4465558773
35927,1,0.4054743861
35929,2,-0.2876727949
35931,1,0.4054743851
35933,3,-0.9808199765
35935,1,0.4054743841
35937,2,-0.2876727970
35939,1,0.4054743830
35941,4,-1.6739671592
35943,1,0.4054743820
35945,2,-0.2876727991
35947,1,0.4054743810
35949,3,-0.9808199807
35951,1,0.4054743799
35953,2,-0.2876728011
35955,1,0.4054743789
35957,5,-2.3671143438
35959,1,0.4054743779
35961,2,-0.2876728032
35963,1,0.4054743769
35965,3,-0.9808199848
35967,1,0.4054743758
35969,2,-0.2876728053
35971,1,0.4054743748
35973,4,-1.6739671674
35975,1,0.4054743738
35977,2,-0.2876728073
35979,1,0.4054743727
35981,3,-0.9808199889
35983,1,0.4054743717
35985,2,-0.2876728094
35987,1,0.4054743707
35989,6,-3.0602615326
35991,1,0.4054743696
35993,2,-0.2876728114
35995,1,0.4054743686
35997,3,-0.9808199930
35999,1,0.4054743676
36001,2,-0.2876728135
36003,1,0.4054743666
36005,4,-1.6739671756
36007,1,0.4054743655
36009,2,-0.2876728155
36011,1,0.4054743645
36013,3,-0.9808199971
36015,1,0.4054743635
36017,2,-0.2876728176
36019,1,0.4054743624
36021,5,-2.3671143603
36023,1,0.4054743614
36025,2,-0.2876728197
36027,1,0.4054743604
36029,3,-0.9808200012
36031,1,0.4054743594
36033,2,-0.2876728217
36035,1,0.4054743583
36037,4,-1.6739671839
36039,1,0.4054743573
36041,2,-0.2876728238
36043,1,0.4054743563
36045,3,-0.9808200054
36047,1,0.4054743553
36049,2,-0.2876728258
36051,1,0.4054743542
36053,7,-3.7534087296
36055,1,0.4054743532
36057,2,-0.2876728279
36059,1,0.4054743522
36061,3,-0.9808200095
36063,1,0.4054743511
36065,2,-0.2876728299
36067,1,0.4054743501
36069,4,-1.6739671921
36071,1,0.4054743491
36073,2,-0.2876728320
36075,1,0.4054743481
36077,3,-0.9808200136
36079,1,0.4054743471
36081,2,-0.2876728340
36083,1,0.4054743460
36085,5,-2.3671143767
36087,1,0.4054743450
36089,2,-0.2876728361
36091,1,0.4054743440
36093,3,-0.9808200177
36095,1,0.4054743430
36097,2,-0.2876728381
36099,1,0.4054743419
36101,4,-1.6739672003
36103,1,0.4054743409
36105,2,-0.2876728402
36107,1,0.4054743399
36109,3,-0.9808200217
36111,1,0.4054743389
36113,2,-0.2876728422
36115,1,0.4054743378
36117,6,-3.0602615655
36119,1,0.4054743368
36121,2,-0.2876728443
36123,1,0.4054743358
36125,3,-0.9808200258
36127,1,0.4054743348
36129,2,-0.2876728463
36131,1,0.4054743338
36133,4,-1.6739672084
36135,1,0.4054743327
36137,2,-0.2876728483
36139,1,0.4054743317
36141,3,-0.9808200299
36143,1,0.4054743307
36145,2,-0.2876728504
36147,1,0.4054743297
36149,5,-2.3671143931
36151,1,0.4054743286
36153,2,-0.2876728524
36155,1,0.4054743276
36157,3,-0.9808200340
36159,1,0.4054743266
36161,2,-0.2876728545
36163,1,0.4054743256
36165,4,-1.6739672166
36167,1,0.4054743246
36169,2,-0.2876728565
36171,1,0.4054743236
36173,3,-0.9808200381
36175,1,0.4054743225
36177,2,-0.2876728585
36179,1,0.4054743215
36181,11,-6.5259974846
36183,1,0.4054743205
36185,2,-0.2876728606
36187,1,0.4054743195
36189,3,-0.9808200422
36191,1,0.4054743185
36193,2,-0.2876728626
36195,1,0.4054743174
36197,4,-1.6739672247
36199,1,0.4054743164
36201,2,-0.2876728646
36203,1,0.4054743154
36205,3,-0.9808200462
36207,1,0.4054743144
36209,2,-0.2876728667
36211,1,0.4054743134
36213,5,-2.3671144094
36215,1,0.4054743124
36217,2,-0.2876728687
36219,1,0.4054743113
36221,3,-0.9808200503
36223,1,0.4054743103
36225,2,-0.2876728707
36227,1,0.4054743093
36229,4,-1.6739672329
36231,1,0.4054743083
36233,2,-0.2876728728
36235,1,0.4054743073
36237,3,-0.9808200544
36239,1,0.4054743063
36241,2,-0.2876728748
36243,1,0.4054743052
36245,6,-3.0602615981
36247,1,0.4054743042
36249,2,-0.2876728768
36251,1,0.4054743032
36253,3,-0.9808200584
36255,1,0.4054743022
36257,2,-0.2876728789
36259,1,0.4054743012
36261,4,-1.6739672410
36263,1,0.4054743002
36265,2,-0.2876728809
36267,1,0.4054742992
36269,3,-0.9808200625
36271,1,0.4054742981
36273,2,-0.2876728829
36275,1,0.4054742971
36277,5,-2.3671144256
36279,1,0.4054742961
36281,2,-0.2876728849
36283,1,0.4054742951
36285,3,-0.9808200665
36287,1,0.4054742941
36289,2,-0.2876728870
36291,1,0.4054742931
36293,4,-1.6739672491
36295,1,0.4054742921
36297,2,-0.2876728890
36299,1,0.4054742911
36301,3,-0.9808200706
36303,1,0.4054742900
36305,2,-0.2876728910
36307,1,0.4054742890
36309,7,-3.7534087948
36311,1,0.4054742880
36313,2,-0.2876728930
36315,1,0.4054742870
36317,3,-0.9808200746
36319,1,0.4054742860
36321,2,-0.2876728951
36323,1,0.4054742850
36325,4,-1.6739672572
36327,1,0.4054742840
36329,2,-0.2876728971
36331,1,0.4054742830
36333,3,-0.9808200787
36335,1,0.4054742820
36337,2,-0.2876728991
36339,1,0.4054742809
36341,5,-2.3671144418
36343,1,0.4054742799
36345,2,-0.2876729011
36347,1,0.4054742789
36349,3,-0.9808200827
36351,1,0.4054742779
36353,2,-0.2876729031
36355,1,0.4054742769
36357,4,-1.6739672653
36359,1,0.4054742759
36361,2,-0.2876729052
36363,1,0.4054742749
36365,3,-0.9808200867
36367,1,0.4054742739
36369,2,-0.2876729072
36371,1,0.4054742729
36373,6,-3.0602616304
36375,1,0.4054742719
36377,2,-0.2876729092
36379,1,0.4054742709
36381,3,-0.9808200908
36383,1,0.4054742699
36385,2,-0.2876729112
36387,1,0.4054742688
36389,4,-1.6739672733
36391,1,0.4054742678
36393,2,-0.2876729132
36395,1,0.4054742668
36397,3,-0.9808200948
36399,1,0.4054742658
36401,2,-0.2876729152
36403,1,0.4054742648
36405,5,-2.3671144579
36407,1,0.4054742638
36409,2,-0.2876729172
36411,1,0.4054742628
36413,3,-0.9808200988
36415,1,0.4054742618
36417,2,-0.2876729193
36419,1,0.4054742608
36421,4,-1.6739672814
36423,1,0.4054742598
36425,2,-0.2876729213
36427,1,0.4054742588
36429,3,-0.9808201028
36431,1,0.4054742578
36433,2,-0.2876729233
36435,1,0.4054742568
36437,8,-4.4465560076
36439,1,0.4054742558
36441,2,-0.2876729253
36443,1,0.4054742548
36445,3,-0.9808201069
36447,1,0.4054742538
36449,2,-0.2876729273
36451,1,0.4054742528
36453,4,-1.6739672894
36455,1,0.4054742518
36457,2,-0.2876729293
36459,1,0.4054742508
36461,3,-0.9808201109
36463,1,0.4054742498
36465,2,-0.2876729313
36467,1,0.4054742488
36469,5,-2.3671144740
36471,1,0.4054742477
36473,2,-0.2876729333
36475,1,0.4054742467
36477,3,-0.9808201149
36479,1,0.4054742457
36481,2,-0.2876729353
36483,1,0.4054742447
36485,4,-1.6739672974
36487,1,0.4054742437
36489,2,-0.2876729373
36491,1,0.4054742427
36493,3,-0.9808201189
36495,1,0.4054742417
36497,2,-0.2876729393
36499,1,0.4054742407
36501,6,-3.0602616626
36503,1,0.4054742397
36505,2,-0.2876729413
36507,1,0.4054742387
36509,3,-0.9808201229
36511,1,0.4054742377
36513,2,-0.2876729433
36515,1,0.4054742367
36517,4,-1.6739673054
36519,1,0.4054742357
36521,2,-0.2876729453
36523,1,0.4054742347
36525,3,-0.9808201269
36527,1,0.4054742337
36529,2,-0.2876729473
36531,1,0.4054742327
36533,5,-2.3671144900
36535,1,0.4054742317
36537,2,-0.2876729493
36539,1,0.4054742307
36541,3,-0.9808201309
36543,1,0.4054742297
36545,2,-0.2876729513
36547,1,0.4054742287
36549,4,-1.6739673134
36551,1,0.4054742277
36553,2,-0.2876729533
36555,1,0.4054742267
36557,3,-0.9808201349
36559,1,0.4054742257
36561,2,-0.2876729553
36563,1,0.4054742248
36565,7,-3.7534088591
36567,1,0.4054742238
36569,2,-0.2876729573
36571,1,0.4054742228
36573,3,-0.9808201389
36575,1,0.4054742218
36577,2,-0.2876729593
36579,1,0.4054742208
36581,4,-1.6739673214
36583,1,0.4054742198
36585,2,-0.2876729613
36587,1,0.4054742188
36589,3,-0.9808201428
36591,1,0.4054742178
36593,2,-0.2876729633
36595,1,0.4054742168
36597,5,-2.3671145060
36599,1,0.4054742158
36601,2,-0.2876729653
36603,1,0.4054742148
36605,3,-0.9808201468
36607,1,0.4054742138
36609,2,-0.2876729673
36611,1,0.4054742128
36613,4,-1.6739673294
36615,1,0.4054742118
36617,2,-0.2876729693
36619,1,0.4054742108
36621,3,-0.9808201508
36623,1,0.4054742098
36625,2,-0.2876729712
36627,1,0.4054742088
36629,6,-3.0602616945
36631,1,0.4054742078
36633,2,-0.2876729732
36635,1,0.4054742068
36637,3,-0.9808201548
36639,1,0.4054742058
36641,2,-0.2876729752
36643,1,0.4054742048
36645,4,-1.6739673373
36647,1,0.4054742039
36649,2,-0.2876729772
36651,1,0.4054742029
36653,3,-0.9808201588
36655,1,0.4054742019
36657,2,-0.2876729792
36659,1,0.4054742009
36661,5,-2.3671145219
36663,1,0.4054741999
36665,2,-0.2876729812
36667,1,0.4054741989
36669,3,-0.9808201627
36671,1,0.4054741979
36673,2,-0.2876729832
36675,1,0.4054741969
36677,4,-1.6739673453
36679,1,0.4054741959
36681,2,-0.2876729851
36683,1,0.4054741949
36685,3,-0.9808201667
36687,1,0.4054741939
36689,2,-0.2876729871
36691,1,0.4054741929
36693,9,-5.1397032520
36695,1,0.4054741920
36697,2,-0.2876729891
36699,1,0.4054741910
36701,3,-0.9808201706
36703,1,0.4054741900
36705,2,-0.2876729911
36707,1,0.4054741890
36709,4,-1.6739673532
36711,1,0.4054741880
36713,2,-0.2876729931
36715,1,0.4054741870
36717,3,-0.9808201746
36719,1,0.4054741860
36721,2,-0.2876729950
36723,1,0.4054741850
36725,5,-2.3671145377
36727,1,0.4054741840
36729,2,-0.2876729970
36731,1,0.4054741831
36733,3,-0.9808201786
36735,1,0.4054741821
36737,2,-0.2876729990
36739,1,0.4054741811
36741,4,-1.6739673611
36743,1,0.4054741801
36745,2,-0.2876730010
36747,1,0.4054741791
36749,3,-0.9808201825
36751,1,0.4054741781
36753,2,-0.2876730029
36755,1,0.4054741771
36757,6,-3.0602617262
36759,1,0.4054741761
36761,2,-0.2876730049
36763,1,0.4054741752
36765,3,-0.9808201865
36767,1,0.4054741742
