n,residue,M,event_A,event_B,stopping_time,mean_traj_event_A
40706591,543,12,1,0,92,0.456522
157794847,543,12,1,0,105,0.466667
29229599,543,12,1,0,136,0.514706
118444575,543,12,1,0,114,0.482456
5943840,544,12,0,1,121,0.520661
42734112,544,12,0,1,138,0.521739
58888736,544,12,0,1,99,0.474747
37245472,544,12,0,1,65,0.4
124035616,544,12,0,1,92,0.456522
59269664,544,12,0,1,118,0.5
246469152,544,12,0,1,90,0.444444
196977184,544,12,0,1,245,0.563265
134693408,544,12,0,1,135,0.511111
91148832,544,12,0,1,90,0.455556
49848864,544,12,0,1,105,0.485714
146555424,544,12,0,1,94,0.457447
46043680,544,12,0,1,78,0.435897
1839648,544,12,0,1,105,0.514286
33849888,544,12,0,1,133,0.518797
215142944,544,12,0,1,104,0.471154
28426784,544,12,0,1,71,0.422535
250921504,544,12,0,1,63,0.365079
240599584,544,12,0,1,139,0.510791
261403168,544,12,0,1,155,0.522581
24257056,544,12,0,1,66,0.409091
28144160,544,12,0,1,136,0.522059
79909408,544,12,0,1,185,0.545946
14516768,544,12,0,1,108,0.5
55771681,545,12,1,0,91,0.450549
210407969,545,12,1,0,104,0.461538
85369377,545,12,1,0,169,0.532544
45122081,545,12,1,0,78,0.423077
147055137,545,12,1,0,113,0.477876
203489825,545,12,1,0,104,0.461538
236327457,545,12,1,0,185,0.535135
23859745,545,12,1,0,85,0.447059
264528417,545,12,1,0,117,0.478632
13922849,545,12,1,0,119,0.504202
68846113,545,12,1,0,123,0.495935
130335265,545,12,1,0,192,0.541667
152748577,545,12,1,0,78,0.410256
75764257,545,12,1,0,158,0.525316
9683489,545,12,1,0,128,0.515625
210407969,545,12,1,0,104,0.461538
264577569,545,12,1,0,117,0.478632
15995425,545,12,1,0,124,0.508065
127140385,545,12,1,0,154,0.519481
246895137,545,12,1,0,128,0.492188
93303329,545,12,1,0,71,0.394366
191918625,545,12,1,0,153,0.51634
19325473,545,12,1,0,83,0.445783
54268449,545,12,1,0,113,0.486726
253252130,546,12,0,1,55,0.327273
185606690,546,12,0,1,88,0.443182
71557666,546,12,0,1,150,0.526667
199451170,546,12,0,1,61,0.360656
192451106,546,12,0,1,99,0.464646
189891106,546,12,0,1,72,0.402778
115450402,546,12,0,1,84,0.440476
37437986,546,12,0,1,138,0.521739
89354786,546,12,0,1,125,0.504
180421154,546,12,0,1,126,0.5
239100450,546,12,0,1,74,0.405405
81650210,546,12,0,1,63,0.380952
139768354,546,12,0,1,124,0.5
2064930,546,12,0,1,72,0.458333
262652450,546,12,0,1,163,0.527607
67088930,546,12,0,1,96,0.46875
146600482,546,12,0,1,94,0.457447
242504226,546,12,0,1,82,0.426829
103096866,546,12,0,1,87,0.448276
44581410,546,12,0,1,97,0.474227
1442338,546,12,0,1,54,0.407407
113938978,546,12,0,1,176,0.539773
186401314,546,12,0,1,118,0.491525
89932322,546,12,0,1,79,0.43038
200966691,547,12,1,0,96,0.447917
266654243,547,12,1,0,63,0.349206
240345635,547,12,1,0,66,0.363636
229208611,547,12,1,0,74,0.391892
72823331,547,12,1,0,61,0.360656
168399395,547,12,1,0,110,0.472727
268313123,547,12,1,0,98,0.44898
209838627,547,12,1,0,142,0.507042
113500707,547,12,1,0,87,0.436782
52118051,547,12,1,0,121,0.495868
24547875,547,12,1,0,47,0.297872
190362147,547,12,1,0,88,0.431818
222523939,547,12,1,0,112,0.473214
49566243,547,12,1,0,132,0.507576
143024675,547,12,1,0,86,0.430233
169136675,547,12,1,0,110,0.472727
3088931,547,12,1,0,71,0.43662
187372067,547,12,1,0,153,0.51634
12509731,547,12,1,0,76,0.434211
53166627,547,12,1,0,97,0.463918
85864995,547,12,1,0,174,0.534483
124047907,547,12,1,0,70,0.385714
20910627,547,12,1,0,118,0.5
68231715,547,12,1,0,104,0.471154
223879716,548,12,0,1,74,0.405405
81474084,548,12,0,1,185,0.545946
227619364,548,12,0,1,88,0.443182
195629604,548,12,0,1,88,0.443182
163283492,548,12,0,1,159,0.528302
96440868,548,12,0,1,133,0.511278
140562980,548,12,0,1,135,0.511111
30806564,548,12,0,1,109,0.495413
170181156,548,12,0,1,175,0.537143
213402148,548,12,0,1,150,0.52
200585764,548,12,0,1,126,0.5
21791268,548,12,0,1,115,0.504348
31498788,548,12,0,1,125,0.512
1888804,548,12,0,1,170,0.558824
175026724,548,12,0,1,129,0.503876
227213860,548,12,0,1,204,0.54902
59757092,548,12,0,1,80,0.4375
98243108,548,12,0,1,152,0.526316
254792228,548,12,0,1,147,0.517007
11702820,548,12,0,1,117,0.512821
182366756,548,12,0,1,202,0.549505
54592036,548,12,0,1,94,0.468085
189010468,548,12,0,1,275,0.570909
181146148,548,12,0,1,137,0.510949
80536101,549,12,1,0,82,0.426829
90067493,549,12,1,0,190,0.542105
31580709,549,12,1,0,117,0.495726
89670181,549,12,1,0,109,0.477064
166224421,549,12,1,0,140,0.507143
266031653,549,12,1,0,201,0.542289
249565733,549,12,1,0,193,0.53886
80187941,549,12,1,0,166,0.53012
260239909,549,12,1,0,98,0.44898
17269285,549,12,1,0,83,0.445783
185516581,549,12,1,0,88,0.431818
185205285,549,12,1,0,164,0.52439
179540517,549,12,1,0,145,0.510345
181404197,549,12,1,0,110,0.472727
21107237,549,12,1,0,72,0.416667
54768165,549,12,1,0,159,0.528302
217309733,549,12,1,0,169,0.526627
218731045,549,12,1,0,226,0.553097
267457061,549,12,1,0,155,0.516129
249279013,549,12,1,0,123,0.487805
112603685,549,12,1,0,214,0.551402
107995685,549,12,1,0,279,0.569892
58266149,549,12,1,0,194,0.546392
24289829,549,12,1,0,134,0.514925
29508134,550,12,0,1,144,0.527778
258757158,550,12,0,1,147,0.517007
134787622,550,12,0,1,192,0.546875
126718502,550,12,0,1,135,0.511111
43516454,550,12,0,1,162,0.537037
206795302,550,12,0,1,226,0.557522
182059558,550,12,0,1,137,0.510949
53604902,550,12,0,1,132,0.515152
123925030,550,12,0,1,127,0.503937
210924070,550,12,0,1,150,0.52
157671974,550,12,0,1,116,0.491379
186237478,550,12,0,1,107,0.476636
227123750,550,12,0,1,112,0.482143
7746086,550,12,0,1,123,0.520325
24789542,550,12,0,1,112,0.5
137957926,550,12,0,1,138,0.514493
64713254,550,12,0,1,153,0.529412
178057766,550,12,0,1,99,0.464646
68919846,550,12,0,1,115,0.495652
182047270,550,12,0,1,248,0.564516
30024230,550,12,0,1,155,0.535484
52494886,550,12,0,1,140,0.521429
199787046,550,12,0,1,126,0.5
173892134,550,12,0,1,91,0.450549
254153255,551,12,1,0,90,0.433333
150028839,551,12,1,0,208,0.548077
136000039,551,12,1,0,162,0.524691
94564903,551,12,1,0,101,0.465347
257106471,551,12,1,0,174,0.528736
166658599,551,12,1,0,156,0.519231
98083367,551,12,1,0,190,0.542105
1479207,551,12,1,0,95,0.494737
112108071,551,12,1,0,149,0.516779
90563111,551,12,1,0,155,0.522581
81527335,551,12,1,0,93,0.451613
149242407,551,12,1,0,86,0.430233
261042727,551,12,1,0,201,0.542289
50729511,551,12,1,0,113,0.486726
265454119,551,12,1,0,144,0.506944
150471207,551,12,1,0,216,0.550926
82870823,551,12,1,0,128,0.5
96604711,551,12,1,0,114,0.482456
13820455,551,12,1,0,127,0.511811
30994983,551,12,1,0,144,0.520833
18014759,551,12,1,0,67,0.402985
268202535,551,12,1,0,128,0.492188
96641575,551,12,1,0,144,0.513889
199598631,551,12,1,0,199,0.542714
117625384,552,12,0,1,138,0.514493
113984040,552,12,0,1,111,0.486486
15557160,552,12,0,1,59,0.389831
147976744,552,12,0,1,78,0.423077
122368552,552,12,0,1,146,0.520548
261321256,552,12,0,1,82,0.426829
22770216,552,12,0,1,72,0.430556
54657576,552,12,0,1,129,0.511628
49046056,552,12,0,1,132,0.515152
172147240,552,12,0,1,129,0.503876
242004520,552,12,0,1,139,0.510791
255750696,552,12,0,1,85,0.435294
129421864,552,12,0,1,65,0.384615
230605352,552,12,0,1,158,0.525316
113766952,552,12,0,1,111,0.486486
10543656,552,12,0,1,87,0.471264
70763048,552,12,0,1,96,0.46875
101630504,552,12,0,1,60,0.366667
86348328,552,12,0,1,136,0.514706
145285672,552,12,0,1,162,0.530864
12325416,552,12,0,1,92,0.478261
201085480,552,12,0,1,61,0.360656
244941352,552,12,0,1,90,0.444444
152379944,552,12,0,1,102,0.470588
158499369,553,12,1,0,102,0.460784
200557097,553,12,1,0,256,0.5625
78115369,553,12,1,0,223,0.556054
267358761,553,12,1,0,128,0.492188
175194665,553,12,1,0,221,0.552036
235172393,553,12,1,0,120,0.483333
186819113,553,12,1,0,145,0.510345
123433,553,12,1,0,90,0.511111
99828265,553,12,1,0,225,0.555556
21385769,553,12,1,0,83,0.445783
57516585,553,12,1,0,194,0.546392
233103913,553,12,1,0,139,0.503597
79974953,553,12,1,0,212,0.551887
223375913,553,12,1,0,169,0.526627
174776873,553,12,1,0,156,0.519231
152736297,553,12,1,0,113,0.477876
88314409,553,12,1,0,155,0.522581
85496361,553,12,1,0,201,0.547264
260330025,553,12,1,0,147,0.510204
226607657,553,12,1,0,177,0.531073
29274665,553,12,1,0,117,0.495726
100114985,553,12,1,0,141,0.510638
70664745,553,12,1,0,161,0.52795
192426537,553,12,1,0,172,0.52907
60158506,554,12,0,1,64,0.390625
209769002,554,12,0,1,69,0.391304
226030122,554,12,0,1,74,0.405405
152412714,554,12,0,1,132,0.507576
181441066,554,12,0,1,183,0.540984
93671978,554,12,0,1,125,0.504
212288042,554,12,0,1,96,0.458333
142619178,554,12,0,1,124,0.5
255005226,554,12,0,1,147,0.517007
218513962,554,12,0,1,77,0.415584
121770538,554,12,0,1,146,0.520548
117809706,554,12,0,1,100,0.47
210833962,554,12,0,1,88,0.443182
130368042,554,12,0,1,81,0.432099
70394410,554,12,0,1,96,0.46875
37327402,554,12,0,1,130,0.515385
188002858,554,12,0,1,69,0.391304
225034794,554,12,0,1,58,0.344828
264368682,554,12,0,1,117,0.487179
102478378,554,12,0,1,87,0.448276
164418090,554,12,0,1,59,0.355932
125665834,554,12,0,1,108,0.481481
192279082,554,12,0,1,115,0.486957
48935466,554,12,0,1,78,0.435897
100946475,555,12,1,0,114,0.482456
18174507,555,12,1,0,121,0.504132
68203051,555,12,1,0,50,0.3
228864555,555,12,1,0,104,0.461538
86282795,555,12,1,0,66,0.378788
265425451,555,12,1,0,90,0.433333
247611947,555,12,1,0,109,0.46789
56431147,555,12,1,0,105,0.47619
242283051,555,12,1,0,166,0.524096
94573099,555,12,1,0,144,0.513889
118374955,555,12,1,0,146,0.513699
169759275,555,12,1,0,129,0.496124
101888555,555,12,1,0,76,0.407895
63435307,555,12,1,0,145,0.517241
154841643,555,12,1,0,59,0.338983
267534891,555,12,1,0,201,0.542289
126513707,555,12,1,0,89,0.438202
4633131,555,12,1,0,138,0.528986
157217323,555,12,1,0,56,0.321429
171151915,555,12,1,0,86,0.430233
160043563,555,12,1,0,129,0.496124
102240811,555,12,1,0,76,0.407895
98181675,555,12,1,0,79,0.417722
254456363,555,12,1,0,109,0.46789
186536492,556,12,0,1,107,0.476636
117666348,556,12,0,1,81,0.432099
242901548,556,12,0,1,147,0.517007
96301612,556,12,0,1,82,0.439024
257667628,556,12,0,1,71,0.394366
222089772,556,12,0,1,131,0.503817
231891500,556,12,0,1,166,0.53012
37564972,556,12,0,1,130,0.515385
230556204,556,12,0,1,158,0.525316
23568940,556,12,0,1,188,0.553191
67945004,556,12,0,1,142,0.521127
267076140,556,12,0,1,163,0.527607
63672876,556,12,0,1,172,0.540698
163439148,556,12,0,1,91,0.450549
162857516,556,12,0,1,148,0.52027
193102380,556,12,0,1,191,0.544503
230945324,556,12,0,1,120,0.491667
223638060,556,12,0,1,123,0.495935
155218476,556,12,0,1,121,0.495868
214118956,556,12,0,1,131,0.503817
267498028,556,12,0,1,239,0.560669
265445932,556,12,0,1,98,0.459184
76362284,556,12,0,1,77,0.428571
141558316,556,12,0,1,86,0.44186
186532397,557,12,1,0,191,0.539267
213086765,557,12,1,0,115,0.478261
24396333,557,12,1,0,131,0.51145
162365997,557,12,1,0,148,0.513514
78520877,557,12,1,0,101,0.465347
162185773,557,12,1,0,167,0.526946
164741677,557,12,1,0,59,0.338983
90853933,557,12,1,0,136,0.507353
18854445,557,12,1,0,129,0.511628
204472877,557,12,1,0,72,0.388889
42390061,557,12,1,0,100,0.47
140706349,557,12,1,0,124,0.491935
98435629,557,12,1,0,87,0.436782
233185837,557,12,1,0,150,0.513333
215888429,557,12,1,0,80,0.4125
29176365,557,12,1,0,79,0.43038
240030253,557,12,1,0,85,0.423529
94372397,557,12,1,0,171,0.532164
243548717,557,12,1,0,147,0.510204
264221229,557,12,1,0,79,0.405063
27140653,557,12,1,0,166,0.536145
164311597,557,12,1,0,83,0.421687
259244589,557,12,1,0,98,0.44898
64139821,557,12,1,0,115,0.486957
45031982,558,12,0,1,92,0.467391
206389806,558,12,0,1,134,0.507463
45204014,558,12,0,1,108,0.490741
235405870,558,12,0,1,196,0.545918
199246382,558,12,0,1,110,0.481818
119259694,558,12,0,1,127,0.503937
225526318,558,12,0,1,93,0.451613
173933102,558,12,0,1,102,0.470588
45457966,558,12,0,1,105,0.485714
202461742,558,12,0,1,123,0.495935
186114606,558,12,0,1,91,0.450549
43668014,558,12,0,1,192,0.552083
28561966,558,12,0,1,128,0.515625
119099950,558,12,0,1,81,0.432099
231473710,558,12,0,1,158,0.525316
40436270,558,12,0,1,127,0.511811
20017710,558,12,0,1,94,0.478723
99680814,558,12,0,1,109,0.486239
113230382,558,12,0,1,168,0.535714
221991470,558,12,0,1,93,0.451613
55689774,558,12,0,1,72,0.416667
208183854,558,12,0,1,123,0.495935
117248558,558,12,0,1,176,0.539773
110916142,558,12,0,1,57,0.350877
232272431,559,12,1,0,196,0.540816
244695599,559,12,1,0,174,0.528736
177467951,559,12,1,0,99,0.454545
127975983,559,12,1,0,135,0.503704
191636015,559,12,1,0,115,0.478261
21778991,559,12,1,0,99,0.474747
251281967,559,12,1,0,193,0.53886
17285679,559,12,1,0,151,0.529801
153424431,559,12,1,0,189,0.539683
247669295,559,12,1,0,269,0.565056
103195183,559,12,1,0,179,0.536313
170590767,559,12,1,0,102,0.460784
148828719,559,12,1,0,113,0.477876
166961711,559,12,1,0,213,0.549296
10846767,559,12,1,0,133,0.518797
183767599,559,12,1,0,224,0.553571
189628975,559,12,1,0,229,0.554585
174780975,559,12,1,0,194,0.541237
267076143,559,12,1,0,201,0.542289
119542319,559,12,1,0,95,0.452632
173339183,559,12,1,0,194,0.541237
109220399,559,12,1,0,187,0.540107
152248879,559,12,1,0,281,0.569395
176390703,559,12,1,0,118,0.483051
201847344,560,12,0,1,96,0.458333
255939120,560,12,0,1,128,0.5
86524464,560,12,0,1,128,0.507812
126128688,560,12,0,1,127,0.503937
262849072,560,12,0,1,109,0.477064
221917744,560,12,0,1,131,0.503817
174260784,560,12,0,1,53,0.320755
265986608,560,12,0,1,112,0.482143
172544560,560,12,0,1,67,0.38806
32125488,560,12,0,1,49,0.326531
80867888,560,12,0,1,147,0.52381
244531760,560,12,0,1,63,0.365079
224092720,560,12,0,1,177,0.536723
31375920,560,12,0,1,125,0.512
73810480,560,12,0,1,58,0.362069
185319984,560,12,0,1,156,0.525641
232321584,560,12,0,1,58,0.344828
141787696,560,12,0,1,170,0.535294
119530032,560,12,0,1,111,0.486486
14836272,560,12,0,1,43,0.302326
230847024,560,12,0,1,69,0.391304
97899056,560,12,0,1,95,0.463158
97145392,560,12,0,1,95,0.463158
126775856,560,12,0,1,211,0.554502
267649585,561,12,1,0,136,0.5
114909745,561,12,1,0,100,0.46
72266289,561,12,1,0,150,0.52
90731057,561,12,1,0,136,0.507353
265073201,561,12,1,0,201,0.542289
79450673,561,12,1,0,101,0.465347
10355249,561,12,1,0,71,0.422535
18121265,561,12,1,0,140,0.521429
257245745,561,12,1,0,98,0.44898
78537265,561,12,1,0,101,0.465347
101257777,561,12,1,0,179,0.536313
231125553,561,12,1,0,196,0.540816
130757169,561,12,1,0,200,0.545
243352113,561,12,1,0,109,0.46789
80798257,561,12,1,0,109,0.477064
138740273,561,12,1,0,105,0.466667
202560049,561,12,1,0,115,0.478261
134111793,561,12,1,0,97,0.453608
70214193,561,12,1,0,142,0.514085
79295025,561,12,1,0,112,0.482143
52048433,561,12,1,0,140,0.514286
263111217,561,12,1,0,82,0.414634
144204337,561,12,1,0,151,0.516556
260026929,561,12,1,0,174,0.528736
265069106,562,12,0,1,98,0.459184
81531442,562,12,0,1,147,0.52381
238236210,562,12,0,1,66,0.378788
34722354,562,12,0,1,114,0.5
74109490,562,12,0,1,150,0.526667
179405362,562,12,0,1,110,0.481818
16658994,562,12,0,1,94,0.478723
48579122,562,12,0,1,113,0.495575
231453234,562,12,0,1,158,0.525316
204665394,562,12,0,1,104,0.471154
1909298,562,12,0,1,94,0.5
199639602,562,12,0,1,134,0.507463
164803122,562,12,0,1,121,0.495868
176431666,562,12,0,1,137,0.510949
25043506,562,12,0,1,139,0.52518
94646834,562,12,0,1,190,0.547368
120697394,562,12,0,1,138,0.514493
75567666,562,12,0,1,196,0.55102
242491954,562,12,0,1,139,0.510791
7303730,562,12,0,1,77,0.454545
127054386,562,12,0,1,89,0.449438
237523506,562,12,0,1,139,0.510791
196579890,562,12,0,1,80,0.425
38351410,562,12,0,1,68,0.411765
28373555,563,12,1,0,85,0.447059
195740211,563,12,1,0,153,0.51634
5005875,563,12,1,0,108,0.5
124506675,563,12,1,0,127,0.496063
191222323,563,12,1,0,191,0.539267
66814515,563,12,1,0,134,0.507463
241164851,563,12,1,0,120,0.483333
208196147,563,12,1,0,169,0.526627
163750451,563,12,1,0,129,0.496124
254747187,563,12,1,0,117,0.478632
251273779,563,12,1,0,166,0.524096
83493427,563,12,1,0,109,0.477064
191414835,563,12,1,0,107,0.46729
111219251,563,12,1,0,157,0.522293
31719987,563,12,1,0,133,0.511278
91595315,563,12,1,0,144,0.513889
212132403,563,12,1,0,123,0.487805
204284467,563,12,1,0,142,0.507042
213791283,563,12,1,0,112,0.473214
59462195,563,12,1,0,221,0.556561
191078963,563,12,1,0,115,0.478261
206484019,563,12,1,0,88,0.431818
71754291,563,12,1,0,112,0.482143
1815091,563,12,1,0,113,0.513274
250135092,564,12,0,1,147,0.517007
64868916,564,12,0,1,153,0.529412
227177012,564,12,0,1,74,0.405405
135709236,564,12,0,1,78,0.423077
17596980,564,12,0,1,121,0.512397
204227124,564,12,0,1,134,0.507463
225305140,564,12,0,1,74,0.405405
153293364,564,12,0,1,159,0.528302
28480052,564,12,0,1,128,0.515625
227779124,564,12,0,1,177,0.536723
201155124,564,12,0,1,61,0.360656
143675956,564,12,0,1,81,0.432099
14746164,564,12,0,1,59,0.389831
139993652,564,12,0,1,124,0.5
97460788,564,12,0,1,63,0.380952
27050548,564,12,0,1,63,0.396825
115118644,564,12,0,1,100,0.47
194327092,564,12,0,1,134,0.507463
11125300,564,12,0,1,76,0.447368
45953588,564,12,0,1,59,0.372881
227729972,564,12,0,1,112,0.482143
158249524,564,12,0,1,121,0.495868
125743668,564,12,0,1,62,0.370968
1368628,564,12,0,1,111,0.522523
133870133,565,12,1,0,116,0.482759
242860597,565,12,1,0,166,0.524096
60047925,565,12,1,0,61,0.360656
172667445,565,12,1,0,83,0.421687
178139701,565,12,1,0,202,0.544554
100028981,565,12,1,0,79,0.417722
31957557,565,12,1,0,106,0.481132
167387701,565,12,1,0,110,0.472727
132104757,565,12,1,0,78,0.410256
160465461,565,12,1,0,64,0.359375
99697205,565,12,1,0,114,0.482456
147935797,565,12,1,0,78,0.410256
187486773,565,12,1,0,88,0.431818
114811445,565,12,1,0,54,0.314815
104571445,565,12,1,0,122,0.491803
16319029,565,12,1,0,48,0.3125
196219445,565,12,1,0,153,0.51634
9220661,565,12,1,0,101,0.485149
173707829,565,12,1,0,72,0.388889
223519285,565,12,1,0,104,0.461538
117293621,565,12,1,0,49,0.285714
206205493,565,12,1,0,104,0.461538
141328949,565,12,1,0,105,0.466667
43045429,565,12,1,0,154,0.525974
197554742,566,12,0,1,142,0.514085
208183862,566,12,0,1,123,0.495935
122171958,566,12,0,1,165,0.533333
230494774,566,12,0,1,131,0.503817
35795510,566,12,0,1,111,0.495495
116318774,566,12,0,1,222,0.558559
125153846,566,12,0,1,135,0.511111
100176438,566,12,0,1,141,0.51773
101769782,566,12,0,1,106,0.481132
7201334,566,12,0,1,134,0.529851
11354678,566,12,0,1,179,0.553073
18723382,566,12,0,1,121,0.512397
34284086,566,12,0,1,141,0.524823
200135222,566,12,0,1,153,0.522876
254906934,566,12,0,1,155,0.522581
231051830,566,12,0,1,69,0.391304
116957750,566,12,0,1,84,0.440476
261005878,566,12,0,1,155,0.522581
176230966,566,12,0,1,118,0.491525
94155318,566,12,0,1,133,0.511278
90702390,566,12,0,1,109,0.486239
105079350,566,12,0,1,233,0.562232
185238070,566,12,0,1,153,0.522876
180748854,566,12,0,1,164,0.530488
44974647,567,12,1,0,219,0.557078
74760759,567,12,1,0,142,0.514085
262812215,567,12,1,0,174,0.528736
13771319,567,12,1,0,165,0.539394
49852983,567,12,1,0,108,0.481481
110944823,567,12,1,0,149,0.516779
192709175,567,12,1,0,99,0.454545
106025527,567,12,1,0,130,0.5
167379511,567,12,1,0,259,0.563707
127492663,567,12,1,0,146,0.513699
6210103,567,12,1,0,110,0.5
83509815,567,12,1,0,147,0.517007
113783351,567,12,1,0,187,0.540107
164078135,567,12,1,0,232,0.556034
221520439,567,12,1,0,131,0.496183
164926007,567,12,1,0,148,0.513514
94900791,567,12,1,0,106,0.471698
24056375,567,12,1,0,80,0.4375
183087671,567,12,1,0,164,0.52439
113619511,567,12,1,0,168,0.529762
124326455,567,12,1,0,138,0.507246
253477431,567,12,1,0,147,0.510204
88633911,567,12,1,0,201,0.547264
32539191,567,12,1,0,163,0.533742
249119288,568,12,0,1,123,0.495935
217719352,568,12,0,1,177,0.536723
210428472,568,12,0,1,69,0.391304
23474744,568,12,0,1,104,0.490385
145736248,568,12,0,1,162,0.530864
46641720,568,12,0,1,97,0.474227
55403064,568,12,0,1,140,0.521429
181109304,568,12,0,1,183,0.540984
212013624,568,12,0,1,104,0.471154
161100344,568,12,0,1,83,0.433735
225997368,568,12,0,1,107,0.476636
267027000,568,12,0,1,144,0.513889
